_id,id,parc,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1927699,989805,,,0 CHESTER AVE,City of Pittsburgh,6015,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4659579541,-80.0176739109,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1927700,989806,,,0 N CHARLES ST,City of Pittsburgh,2000,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.470069277,-80.0123911404,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
1927701,989808,,,2945 N CHARLES ST,City of Pittsburgh,3000,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4710550614,-80.00960269,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
1927702,989809,,,2933 N CHARLES ST,City of Pittsburgh,3000,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4709875485,-80.0099610916,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
1927703,989810,,,12 LEGION WAY,City of Pittsburgh,1125,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4712488538,-80.0100474854,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
1927704,989811,,,0 KENWOOD AVE,City of Pittsburgh,870,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4684832367,-80.0131968773,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1927705,989812,,,0 KENWOOD AVE,City of Pittsburgh,864,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4684980153,-80.0131288788,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1927706,989813,,,0 KENWOOD AVE,City of Pittsburgh,1728,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4685143212,-80.0130369318,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1927707,989814,,,25 KENWOOD AVE,City of Pittsburgh,2760,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4695316691,-80.0095708316,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
1927708,989815,,,14 KENWOOD AVE,City of Pittsburgh,2760,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4696321662,-80.0090419703,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
1927709,989816,,,12 KENWOOD AVE,City of Pittsburgh,3198,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4696612789,-80.0089477369,42003261400,Perry South,6,26,1-23,1,1,Northern,Riverview
1927710,989818,,,0 CHESTER AVE,City of Pittsburgh,2925,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4669700042,-80.0156648666,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1927711,989819,,,500 HAWKINS AVE,City of Pittsburgh,1920,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4724589355,-80.0167664302,42003271500,Marshall-Shadeland,6,26,1-12,1,1,Northern,Riverview
1927712,989734,,,6640 BUTLER ST,City of Pittsburgh,2780,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.489259094,-79.9287501434,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
1927713,989735,,,6840 BUTLER ST,City of Pittsburgh,4000,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4889336581,-79.9258415306,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
1927714,989736,,,6836 BUTLER ST,City of Pittsburgh,4000,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4889684195,-79.9259954445,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
1927715,989737,,,6828 BUTLER ST,City of Pittsburgh,4000,Vacant Land,H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4890310895,-79.9262618894,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
1927716,989732,,,0 ENGLESIDE AVE,City of Pittsburgh,3876,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4699706924,-79.938589431,42003101600,Garfield,9,10,3-4,5,2,Central,Highland
1927717,989738,,,7225 SOMERSET ST,City of Pittsburgh,3431,Building,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4677862549,-79.8931862437,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1927718,989739,,,7259 SOMERSET ST,City of Pittsburgh,2500,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4679137202,-79.8918995502,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1927719,989740,,,1238 GROTTO ST,City of Pittsburgh,2100,Vacant Land,P,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4652114302,-79.8963745816,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1927720,989741,,,7180 LEMINGTON AVE,City of Pittsburgh,3250,Vacant Land,R1D-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4667581153,-79.8939337644,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1927721,989742,,,7176 LEMINGTON AVE,City of Pittsburgh,1674,Vacant Land,R1D-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4667800511,-79.8941593325,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1927722,989743,,,0 LEMINGTON AVE,City of Pittsburgh,1175,Vacant Land,R1D-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4667948421,-79.8942704654,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1927723,989744,,,0 LEMINGTON AVE,City of Pittsburgh,1862,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4668069932,-79.8943687369,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1927724,989745,,,7109 RACE ST,City of Pittsburgh,2325,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4594205042,-79.8974184873,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927725,989746,,,7103 IDLEWILD ST,City of Pittsburgh,1013,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4587834408,-79.8979675066,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927726,989747,,,7103 IDLEWILD ST,City of Pittsburgh,1013,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4587719515,-79.8979210073,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927727,989748,,,7105 IDLEWILD ST,City of Pittsburgh,1189,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4587637299,-79.897868188,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927728,989749,,,0 IDLEWILD ST,City of Pittsburgh,2325,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4587438673,-79.8976815585,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927729,989750,,,0 IDLEWILD ST,City of Pittsburgh,4650,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4585994696,-79.8970349277,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927730,989751,,,7229 IDLEWILD ST,City of Pittsburgh,2906,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4580399628,-79.8945702213,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927731,989752,,,7300 IDLEWILD ST,City of Pittsburgh,2600,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4574387119,-79.8937919353,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927732,989753,,,7302 IDLEWILD ST,City of Pittsburgh,2600,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2018-10-19,2019-04-22,40.4574222467,-79.8937068034,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927733,184488,,,1309  PAULSON,City of Pittsburgh,1900,Vacant Land,RM-M,Public Sale,Sale Pending,Unknown,2013-04-26,2018-07-11,40.46922997112207,-79.900912361765,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1927734,184339,,,7312  MONTICELLO ST,City of Pittsburgh,2325,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2015-08-14,2018-07-25,40.458710419965,-79.89283436115977,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Highland
1927735,977827,,,0 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Public Sale,Sale Pending,Treasurer Sale,2017-09-01,2018-07-25,40.4913335192,-80.0257859597,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
1927736,977828,,,0 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Public Sale,Sale Pending,Treasurer Sale,2017-09-01,2018-07-25,40.4913010198,-80.0258669537,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
1927737,1083180,,,6826 LYRIC ST,City of Pittsburgh,2400,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4628698739,-79.9026856446,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
1927738,1083186,,,0 INWOOD ST,City of Pittsburgh,4080,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4604537364,-79.9048376122,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Eastern
1927739,1083181,,,0 UPLAND ST,City of Pittsburgh,2000,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4634611303,-79.8996866852,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
1927740,1083182,,,0 UPLAND ST,City of Pittsburgh,1500,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4635586773,-79.9004354355,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
1927741,1083183,,,0 UPLAND ST,City of Pittsburgh,1500,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4636890615,-79.9003877125,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
1927742,1083184,,,0 LINCOLN AVE,City of Pittsburgh,2300,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4639679082,-79.9007814951,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
1927743,1083185,,,0 LINCOLN AVE,City of Pittsburgh,1438,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4639866914,-79.9006988148,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Eastern
1927744,1083189,,,7133 MOUNT VERNON ST,City of Pittsburgh,2325,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4619220166,-79.8959782662,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Eastern
1927745,1083196,,,7739 MONTICELLO ST,City of Pittsburgh,3900,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4585032195,-79.8869545328,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1927746,1083201,,,2053 FRANKELLA AVE,City of Pittsburgh,4080,Building,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4521245167,-79.8708275614,42003130600,East Hills,9,13,3-19,5,2,Eastern,Eastern
1927747,1083190,,,7403 MOUNT VERNON ST,City of Pittsburgh,3250,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4603109749,-79.8902578305,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1927748,1083191,,,7405 MOUNT VERNON ST,City of Pittsburgh,3250,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4602952636,-79.8901663358,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1927749,1083192,,,0 UPLAND ST,City of Pittsburgh,3250,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4606750604,-79.8902103371,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Eastern
1927750,1083193,,,7525 UPLAND ST,City of Pittsburgh,2553,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4608856818,-79.8890754119,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Eastern
1927751,1083194,,,7533 UPLAND ST,City of Pittsburgh,2550,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.460827426,-79.8888116709,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Eastern
1927752,1083197,,,7453 HERMITAGE ST,City of Pittsburgh,2728,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4589492243,-79.8887725033,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1927753,1083198,,,7449 HERMITAGE ST,City of Pittsburgh,2926,Building,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4589893756,-79.8889524676,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1927754,1083199,,,7447 HERMITAGE ST,City of Pittsburgh,2750,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4590125467,-79.8890441213,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1927755,1083200,,,7439 HERMITAGE ST,City of Pittsburgh,2978,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4591023225,-79.8893788321,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1927756,1083202,,,0 FLOWERS AVE,City of Pittsburgh,2129,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121722748,-79.9377136008,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927757,1083203,,,0 KILBOURNE ST,City of Pittsburgh,1476,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4128121296,-79.9357960638,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927758,1083204,,,0 FLOWERS AVE,City of Pittsburgh,2400,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4127350784,-79.9359360724,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927759,1083205,,,0 FLOWERS AVE,City of Pittsburgh,2400,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4126993368,-79.9360104627,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927760,1083206,,,0 KILBOURNE ST,City of Pittsburgh,4020,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4126732391,-79.936092648,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927761,1083207,,,0 KILBOURNE ST,City of Pittsburgh,1872,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.412611589,-79.9362404031,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927762,1083208,,,0 KILBOURNE ST,City of Pittsburgh,1512,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4125493949,-79.9356922456,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927763,1083209,,,0 KILBOURNE ST,City of Pittsburgh,1530,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4125223848,-79.9357445822,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927764,1083210,,,0 KILBOURNE ST,City of Pittsburgh,1556,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4124997273,-79.9358022703,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927765,1083211,,,0 GIDDINGS ST,City of Pittsburgh,1434,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.412327934,-79.9368895177,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927766,1083212,,,0 NANSEN ST,City of Pittsburgh,2355,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121732982,-79.9368066272,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927767,1083213,,,0 FLOWERS AVE,City of Pittsburgh,1711,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121050592,-79.9366777662,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927768,1083214,,,0 FLOWERS AVE,City of Pittsburgh,1600,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4121367605,-79.9368910579,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927769,1083215,,,0 NANSEN ST,City of Pittsburgh,2783,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.411748191,-79.9367738014,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1927770,1083223,,,34 MILLBRIDGE ST,City of Pittsburgh,2500,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4231772887,-79.9960788384,42003180300,Allentown,3,18,4-5,3,4,Southern,Western
1927771,1083225,,,941 LOYAL WAY,City of Pittsburgh,3125,Building,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4198374895,-79.9891058477,42003180300,Allentown,3,18,4-6,3,4,Southern,Western
1927772,1083224,,,0 E WARRINGTON AVE,City of Pittsburgh,3521,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4214973656,-79.9960946115,42003180300,Allentown,3,18,4-21,3,4,Southern,Western
1927773,171459,,,622 GRACE ST,City of Pittsburgh,2500,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2022-03-24,40.4265436011,-80.0160133563,42003191400,Mount Washington,2,19,4-27,3,5,Southern,Western
1927774,1083231,,,195 STEUBEN ST,City of Pittsburgh,4800,Building,LNC,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4412651935,-80.0357811824,42003562600,West End,2,20,1-17,6,5,Northern,Western
1927775,173091,,,1024 CRUCIBLE ST,City of Pittsburgh,1805,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2002-07-11,2022-03-23,40.4440077657,-80.0424297451,42003562600,Elliott,2,20,1-17,6,5,Northern,Western
1927776,173092,,,1022 CRUCIBLE ST,City of Pittsburgh,1805,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2006-09-22,2022-03-23,40.4439777293,-80.0423744194,42003562600,Elliott,2,20,1-17,6,5,Northern,Western
1927777,1083233,,,3052 GLEN MAWR ST,City of Pittsburgh,2500,Building,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4580339172,-80.053654552,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927778,1083234,,,330 MINTON ST,City of Pittsburgh,1875,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.45788171,-80.0508494614,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927779,1083241,,,1322 JEFFERS ST,City of Pittsburgh,5282,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4532853858,-80.0657173556,42003202200,Sheraden,2,20,1-16,6,5,Northern,Western
1927780,1083242,,,0 ZEPHYR AVE,City of Pittsburgh,5540,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4533867002,-80.0510518615,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927781,1083243,,,0 ZEPHYR AVE,City of Pittsburgh,5662,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4537729361,-80.0508071127,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927782,1083244,,,3674 HARLOW PL,City of Pittsburgh,8100,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4599718324,-80.0720226446,42003563000,Chartiers City,2,20,1-16,6,5,Northern,Western
1927783,1083229,,,859 STEUBEN ST,City of Pittsburgh,5150,Vacant Land,R1D-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.44249854,-80.0424401191,42003562600,Elliott,2,20,1-17,6,5,Northern,Western
1927784,1083230,,,901 NEIDEL ST,City of Pittsburgh,6000,Building,R1D-L,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.441925642,-80.0424634582,42003562600,Elliott,2,20,1-17,6,5,Northern,Western
1927785,1083232,,,1021 RUE GRANDE VUE ST,City of Pittsburgh,2400,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4477893865,-80.036164543,42003562600,Elliott,2,20,1-17,6,5,Northern,Western
1927786,1083235,,,3046 ZEPHYR AVE,City of Pittsburgh,5000,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4574920662,-80.0542722056,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927787,1083236,,,3047 ZEPHYR AVE,City of Pittsburgh,2916,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4573338296,-80.0547318493,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927788,1083238,,,3030 BERGMAN ST,City of Pittsburgh,4500,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.45619986,-80.0541477273,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927789,1083240,,,3014 ZEPHYR AVE,City of Pittsburgh,3000,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4568076279,-80.0536283535,42003562500,Sheraden,2,20,1-16,6,5,Northern,Western
1927790,1083273,,,3408 CLEARFIELD ST,City of Pittsburgh,3300,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2021-10-15,2022-03-22,40.4521702153,-80.0714913235,42003563000,Windgap,2,28,1-16,6,5,Northern,Western
